mean,std,min_flux,max_flux,range,n_dips,avg_dip_depth,max_dip_duration,skewness,kurtosis,LABEL
0.7308226462308413,29.811801477447823,-166.46,269.43,435.89,47,-78.5127659574468,5,1.273996173417308,9.0039227853631,2
95.41336252736937,1644.7618120754348,-6105.72,8210.62,14316.34,72,-4047.167222222223,6,0.19356749921916114,0.9485117469230446,2
-6.035136065060997,117.05855709888858,-467.74,844.48,1312.22,87,-312.4264367816092,8,0.18230416809577588,3.516884865999266,2
-62.03274006881451,394.4450698862699,-2780.75,500.72,3281.4700000000003,92,-2121.490217391304,9,-4.843832621518564,25.83400078582841,2
-23.66931185486394,177.01531642102066,-1956.93,316.45,2273.38,59,-1130.883559322034,9,-5.669803617451513,40.252452983166044,2
0.5826681263684151,7.447123296890371,-20.5700000000002,127.47,148.0400000000002,9,-16.008888888888997,2,5.060671177758265,69.05766625223542,1
5.955971223023958,54.057263145221825,-184.599999999999,1421.39,1605.989999999999,20,-144.28149999999818,14,7.192622446201433,154.65132455369874,1
-0.915208007507029,18.964168202935724,-113.77,86.09,199.86,106,-58.857830188679245,21,-0.9334569575901116,3.440007362963377,1
6.318185799176212,77.8358659334549,-480.180000000022,1405.73999999999,1885.920000000012,35,-212.8511428571546,6,3.3282767009528835,47.147486683263125,1
5.603759774784774,60.53594641727696,-181.960000000006,411.729999999996,593.690000000002,23,-133.03260869565534,6,1.167787385933026,3.557954489132377,1
3.21061307475392,72.81854053728424,-581.889999999999,3072.3,3654.189999999999,3,-345.513333333336,1,24.35093939146394,995.538662930079,1
8.000591179224187,84.24635895539936,-505.070000000007,756.569999999992,1261.639999999999,34,-208.5444117647138,9,1.581632830629765,10.18029387612259,1
0.6397904285267801,7.50108482529894,-22.9299999999999,245.35,268.2799999999999,12,-16.460833333333284,1,11.534557059288934,355.7656330884095,1
-9.522245855495884,157.54794469572224,-1084.91,971.699999999997,2056.609999999997,13,-575.6253846153903,3,-0.024755751161325144,1.284979520773951,1
1.4872568032494835,38.9499098011741,-358.710000000006,853.229999999996,1211.940000000002,26,-138.11500000000356,3,3.069299205513243,77.54369095029132,1
1.2719924929621238,7.951406042761998,-28.4400000000001,107.45,135.8900000000001,15,-18.34800000000003,4,1.8816676234778478,12.40868179943941,1
1.861742258365497,54.30800138860779,-335.630000000005,820.669999999998,1156.300000000003,47,-142.83297872340626,6,4.248173417464164,54.19213842203978,1
1.6422114482326802,13.007029016513656,-42.4299999999998,359.26,401.68999999999977,15,-31.034666666666745,4,9.211831693016936,218.495736801126,1
0.7414951517047731,10.605614259300149,-22.75,369.87,392.62,2,-22.455,1,18.17009149367999,566.0101306238462,1
-0.14588364091329806,14.346629058823895,-113.34,235.7,349.03999999999996,62,-51.67177419354834,8,0.6927884981787522,34.527391948560194,1
1.2245010947763664,25.26177839563394,-34.8199999999999,1343.61,1378.4299999999998,0,0.0,0,47.0337865585334,2491.5008521892332,1
-60.125361276252285,1299.0144541980142,-24482.4400000001,3060.75,27543.1900000001,35,-8202.973142857205,5,-7.300883467495047,103.19886270797798,1
-0.22318736315292623,9.209591232323524,-61.04,218.08,279.12,58,-25.645689655172408,4,5.120164879911867,113.5922069257063,1
2.977144197685238,36.071472696812634,-151.120000000001,288.639999999999,439.76,43,-85.27767441860483,20,0.5426152401149437,2.323397869753663,1
1.575258054426312,21.418140127673396,-96.8399999999997,238.200000000001,335.0400000000007,7,-61.854285714285474,5,3.4433259952835473,30.778395313165092,1
-2.621176102600883,112.03519096725685,-546.470000000001,635.790000000008,1182.260000000009,92,-303.4017391304394,18,-0.13445698791162405,2.0674829922824527,1
-0.11628401626524106,7.216434893955804,-37.95,48.97,86.92,46,-18.885869565217398,10,0.06098284666684758,0.7769241735670849,1
-0.10727869877877362,81.64856230421273,-616.539999999997,309.240000000002,925.7799999999991,45,-212.73955555555423,10,-0.2129373460486689,3.035932165403837,1
-5.156165154827923,73.31285212542275,-730.790000000008,393.720000000001,1124.510000000009,49,-302.765306122446,9,-1.452215472611463,10.196465359943916,1
0.9742758836410229,29.40393856515069,-75.5,1179.33,1254.83,2,-67.3399999999999,1,32.94423621102894,1233.1435901842056,1
1.8445386299689535,68.08273228936343,-1193.17999999999,965.309999999998,2158.489999999988,31,-371.9703225806418,3,-3.8205373516986394,89.96585871668525,1
0.5022990303410529,10.282777815979575,-21.2199999999998,440.5,461.7199999999998,1,-21.2199999999998,1,27.536378043216395,1104.248618895091,1
1.2598811385674205,20.62797119766953,-24.37,1021.05,1045.4199999999998,0,0.0,0,39.528039493034434,1893.7922655933348,1
-0.9011291836096128,17.19320570558825,-155.23,330.77,486.0,81,-64.10913580246913,9,1.909613075181137,72.97812967095997,1
1.8851360650635758,42.587377442655125,-450.309999999998,256.190000000002,706.5,51,-120.55980392156584,7,-0.5513817132772217,7.963147333971111,1
0.018054426025699465,85.04750856366468,-1028.92000000001,881.839999999997,1910.760000000007,45,-339.80755555555595,8,-1.3568379825639607,39.30229821780356,1
0.5873881764127117,28.720413212429083,-299.400000000001,232.110000000001,531.510000000002,39,-131.4553846153871,6,-1.7302385807260425,33.15498411715087,1
57.25351892399331,577.4277069942193,-2896.27999999997,4280.32000000001,7176.59999999998,54,-1308.6440740740709,3,0.5887762234580628,2.7282970460041556,1
0.5043228026274681,5.314647839457476,-15.11,57.36,72.47,30,-11.157666666666666,2,1.5954824991138357,11.446732424498196,1
18.037713481390398,99.13391599290993,-284.269999999997,515.830000000002,800.099999999999,65,-215.44184615384458,13,0.3545060752820629,0.2685147068269047,1
0.35025336252151495,70.88745002468643,-631.389999999999,517.839999999997,1149.229999999996,54,-271.57277777778296,6,-0.9072104082482757,9.958708440277023,1
1.5266187050359987,10.918685970879714,-39.8699999999999,189.07,228.93999999999988,4,-27.51249999999995,1,5.259110527930598,71.88222552632313,1
-3.635595871129472,33.625748205509346,-133.84,542.0,675.84,58,-81.75724137931066,8,1.0179628288006404,20.942850342036202,1
-2.44308726931908,106.72377012432219,-450.270000000004,4222.17999999999,4672.449999999994,41,-310.33121951219977,5,24.055220199313727,865.721650643303,1
0.534741945574138,9.344392695901089,-24.46,257.85,282.31,10,-20.37899999999981,2,8.548251490645587,194.97633551391647,1
0.5145417578980296,8.526963343661455,-42.55,235.59,278.14,8,-23.518749999999997,1,10.664944972435707,241.0790300835794,1
0.6456678135752209,12.773225370358498,-49.2,74.63,123.83,33,-33.44484848484848,11,0.46723061063583726,1.298805682935221,1
0.7755958711291941,6.628009427723836,-19.91,65.82,85.72999999999999,16,-14.50375,3,1.5237031209882155,6.288792540167142,1
1.2721645292461554,14.186500905849199,-22.28,613.98,636.26,0,0.0,0,26.769968764941545,1108.0735902926453,1
1.3018173287457144,39.832434954775714,-16.42,2185.13,2201.55,0,0.0,0,51.88565416740365,2826.3936809120896,1
0.7480700656865584,8.928003110139418,-29.1,161.27,190.37,4,-21.695000000000025,1,6.178158403195622,87.12870308839628,1
167.93419142946553,619.8321385551676,-2476.65,3157.91,5634.5599999999995,28,-1552.6746428571428,5,1.3047809708422984,2.6743028171442473,1
-2.0543728495499587,46.66221412163882,-302.610000000001,859.759999999995,1162.369999999996,76,-131.6732894736872,10,3.0270322181484928,62.712527635309584,1
-6.815808570536064,132.83932599764722,-1194.22,456.550000000003,1650.7700000000032,77,-428.72116883116973,10,-0.9428231181986906,5.358290470245533,1
-5.739749765400515,234.2803361783966,-863.710000000021,615.160000000033,1478.870000000054,108,-583.808703703698,13,-0.25958650614295714,0.13480134160006063,1
0.7699249296214661,10.113628794295188,-16.46,267.84,284.29999999999995,0,0.0,0,12.734878399225261,268.708795179455,1
3.143005943072517,39.93894009931618,-544.059999999998,454.400000000001,998.459999999999,37,-120.01054054053932,21,1.7121212669662431,30.351935996594342,1
0.25197685329992786,6.906532466586055,-18.9200000000001,258.39,277.31000000000006,8,-15.590000000000062,1,16.790938405539872,610.384576332079,1
0.21337503909919203,6.781014091280115,-24.1799999999998,152.71,176.88999999999982,51,-16.381764705882315,6,3.960998781776214,82.32147272995965,1
-5.431426337188182,106.18209016282749,-1707.0,670.690000000002,2377.690000000002,30,-848.5699999999971,4,-9.089471808967277,119.7070429099415,1
4.096187050359709,12.392145203822684,-18.06,48.79,66.85,0,0.0,0,0.7180326242569492,-0.6027758619772396,1
1.2929027213016118,30.842806372483032,-106.95,132.52,239.47000000000003,60,-76.3321666666663,13,0.05020618814507167,-0.07010298132691739,1
1.0092461682827245,11.770563721024017,-24.58,477.65,502.22999999999996,1,-24.58,1,21.408942932547895,842.7502549768827,1
5.266831404439555,66.90248617384009,-580.600000000006,1056.07999999999,1636.679999999996,38,-224.97263157894872,3,2.0116572920967184,37.249483852153894,1
-16.18183296839771,337.74459698650236,-11265.97,1023.87000000002,12289.84000000002,18,-3365.7999999999893,4,-20.669831710998064,546.9780493568547,1
-1.241986237096863,39.39066337650301,-297.25,188.490000000002,485.740000000002,66,-116.45287878787849,11,-0.30718409823597237,3.995119143935943,1
-2.0067876133829152,53.10703022931644,-393.049999999988,327.800000000003,720.849999999991,92,-163.06032608695224,11,-0.6912538010155559,4.720065941250968,1
-15.633484516790022,430.4654836019448,-3341.25,2236.62999999989,5577.87999999989,85,-1197.0434117647615,5,-0.4335938647740953,2.442426255593083,1
-4.165101657804804,34.17456962109361,-347.270000000004,182.970000000001,530.240000000005,89,-132.48662921348352,23,-2.580842843544851,17.0797594284097,1
